Conventions,G,BADC-CSV,1
title,G,uk-radiation-obs
source,G,Met Office MIDAS database
creator,G,Met Office
activity,G,Met Office MIDAS Open: UK Land Surface Stations Data
feature_type,G,point series
collection_name,G,midas-open
collection_version_number,G,dataset-version-202007
history,G,Created 2020-07-15
last_revised_date,G,2020-07-15
observation_station,G,filton
historic_county_name,G,avon
midas_station_id,G,00676
location,G,51.522,-2.577
height,G,59,m
date_valid,G,2017-01-01 00:00:00,2017-12-31 23:59:59
midas_qc_version_number,G,1
comments,G,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
comments,G,This file contains station observations
comments,G,missing values are identified with the missing data flag
missing_value,G,NA
coordinate_variable,ob_end_time,t
long_name,ob_end_time,Date at end of observation period,s
type,ob_end_time,char
comments,ob_end_time,Date and time (YYYY-MM-DD HH:MM:SS) at the end of the observation period
long_name,id,station identifier,1
type,id,char
comments,id,a station may have more than one id assigned to it designated by the id_type
long_name,id_type,identifier type,1
type,id_type,char
comments,id_type,a station may have more than one id assigned to it defined by id_type
long_name,ob_hour_count,Observation hour count,hours
type,ob_hour_count,int
long_name,version_num,midas qc version number,1
type,version_num,int
comments,version_num,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
long_name,met_domain_name,message type,1
type,met_domain_name,char
comments,met_domain_name,message type (see MIDAS documentation)
long_name,src_id,unique source identifier or station site number,1
type,src_id,int
comments,src_id,unique source identifier or station site number
long_name,rec_st_ind,state indicator for the record,1
type,rec_st_ind,int
comments,rec_st_ind,state indicator for the current stage in the life of the record (see MIDAS documentation)
long_name,glbl_irad_amt,Global solar irradiation amount,KJ/m2
type,glbl_irad_amt,int
long_name,glbl_irad_amt_q,QC code: Global solar irradiation amount,1
type,glbl_irad_amt_q,int
long_name,difu_irad_amt,Diffuse solar irradiation amount,KJ/m2
type,difu_irad_amt,int
long_name,difu_irad_amt_q,QC code: Diffuse solar irradiation amount,1
type,difu_irad_amt_q,int
long_name,direct_irad,Direct solar irradiation amount,KJ/m2
type,direct_irad,int
long_name,direct_irad_q,QC code: Direct solar irradiation amount,1
type,direct_irad_q,int
long_name,irad_bal_amt,Irradiation balance amount,KJ/m2
type,irad_bal_amt,int
long_name,irad_bal_amt_q,QC code: Irradiation balance amount,1
type,irad_bal_amt_q,int
long_name,glbl_s_lat_irad_amt,Mean global S latitude radiation,KJ/m2
type,glbl_s_lat_irad_amt,int
long_name,glbl_s_lat_irad_amt_q,QC code: Mean global S latitude radiation,1
type,glbl_s_lat_irad_amt_q,int
long_name,glbl_horz_ilmn,Global horizontal illumination,KJ/m2
type,glbl_horz_ilmn,int
long_name,glbl_horz_ilmn_q,QC code: Global horizontal illumination,1
type,glbl_horz_ilmn_q,int
long_name,meto_stmp_time,Met Office receipt stamp time,s
type,meto_stmp_time,char
comments,meto_stmp_time,Met Office receipt stampe time in format (YYYY-MM-DD HH:MM:SS)
long_name,midas_stmp_etime,Elapsed time to storage in MIDAS,minutes
type,midas_stmp_etime,int
data
ob_end_time,id_type,id,ob_hour_count,version_num,met_domain_name,src_id,rec_st_ind,glbl_irad_amt,glbl_irad_amt_q,difu_irad_amt,difu_irad_amt_q,direct_irad,direct_irad_q,irad_bal_amt,irad_bal_amt_q,glbl_s_lat_irad_amt,glbl_s_lat_irad_amt_q,glbl_horz_ilmn,glbl_horz_ilmn_q,meto_stmp_time,midas_stmp_etime
2017-08-17 23:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-17 22:54:00,0
2017-08-18 00:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-17 23:52:00,0
2017-08-18 01:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 00:51:00,0
2017-08-18 02:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 01:51:00,0
2017-08-18 03:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 02:52:00,0
2017-08-18 04:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 03:57:00,0
2017-08-18 05:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 04:54:00,0
2017-08-18 06:00:00,DCNN,4913,1,1,HCM,676,1011,75,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 05:53:00,0
2017-08-18 07:00:00,DCNN,4913,1,1,HCM,676,1011,480,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 06:51:00,0
2017-08-18 08:00:00,DCNN,4913,1,1,HCM,676,1011,790,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 07:52:00,0
2017-08-18 09:00:00,DCNN,4913,1,1,HCM,676,1011,1073,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 08:54:00,0
2017-08-18 10:00:00,DCNN,4913,1,1,HCM,676,1011,833,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 09:54:00,0
2017-08-18 11:00:00,DCNN,4913,1,1,HCM,676,1011,1269,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 10:52:00,0
2017-08-18 12:00:00,DCNN,4913,1,1,HCM,676,1011,1791,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 11:52:00,0
2017-08-18 13:00:00,DCNN,4913,1,1,HCM,676,1011,2308,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 12:52:00,0
2017-08-18 14:00:00,DCNN,4913,1,1,HCM,676,1011,1660,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 13:52:00,0
2017-08-18 15:00:00,DCNN,4913,1,1,HCM,676,1011,1772,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 14:52:00,0
2017-08-18 16:00:00,DCNN,4913,1,1,HCM,676,1011,1038,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 15:52:00,0
2017-08-18 17:00:00,DCNN,4913,1,1,HCM,676,1011,581,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 16:51:00,0
2017-08-18 18:00:00,DCNN,4913,1,1,HCM,676,1011,327,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 17:53:00,0
2017-08-18 19:00:00,DCNN,4913,1,1,HCM,676,1011,98,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 18:51:00,0
2017-08-18 20:00:00,DCNN,4913,1,1,HCM,676,1011,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 19:51:00,0
2017-08-18 21:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 20:56:00,0
2017-08-18 22:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 21:52:00,0
2017-08-18 23:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 22:55:00,0
2017-08-19 00:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-18 23:52:00,0
2017-08-19 01:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 00:52:00,0
2017-08-19 02:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 01:52:00,0
2017-08-19 03:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 02:51:00,0
2017-08-19 04:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 03:52:00,0
2017-08-19 05:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 04:51:00,0
2017-08-19 06:00:00,DCNN,4913,1,1,HCM,676,1011,81,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 05:53:00,0
2017-08-19 07:00:00,DCNN,4913,1,1,HCM,676,1011,359,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 06:52:00,0
2017-08-19 08:00:00,DCNN,4913,1,1,HCM,676,1011,1014,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 07:52:00,0
2017-08-19 09:00:00,DCNN,4913,1,1,HCM,676,1011,1663,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 08:54:00,0
2017-08-19 10:00:00,DCNN,4913,1,1,HCM,676,1011,2013,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 09:52:00,0
2017-08-19 11:00:00,DCNN,4913,1,1,HCM,676,1011,2259,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 10:51:00,0
2017-08-19 12:00:00,DCNN,4913,1,1,HCM,676,1011,2369,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 11:51:00,0
2017-08-19 13:00:00,DCNN,4913,1,1,HCM,676,1011,2209,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 12:53:00,0
2017-08-19 14:00:00,DCNN,4913,1,1,HCM,676,1011,1692,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 13:52:00,0
2017-08-19 15:00:00,DCNN,4913,1,1,HCM,676,1011,2214,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 14:54:00,0
2017-08-19 16:00:00,DCNN,4913,1,1,HCM,676,1011,1946,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 15:51:00,0
2017-08-19 17:00:00,DCNN,4913,1,1,HCM,676,1011,1171,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 16:54:00,0
2017-08-19 18:00:00,DCNN,4913,1,1,HCM,676,1011,413,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 17:55:00,0
2017-08-19 19:00:00,DCNN,4913,1,1,HCM,676,1011,279,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 18:52:00,0
2017-08-19 20:00:00,DCNN,4913,1,1,HCM,676,1011,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 19:52:00,0
2017-08-19 21:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 20:57:00,0
2017-08-19 22:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 21:51:00,0
2017-08-19 23:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 22:54:00,0
2017-08-20 00:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-19 23:51:00,0
2017-08-20 01:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 00:51:00,0
2017-08-20 02:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 01:54:00,0
2017-08-20 03:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 02:54:00,0
2017-08-20 04:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 03:52:00,0
2017-08-20 05:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 04:51:00,0
2017-08-20 06:00:00,DCNN,4913,1,1,HCM,676,1011,61,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 05:55:00,0
2017-08-20 07:00:00,DCNN,4913,1,1,HCM,676,1011,474,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 06:52:00,0
2017-08-20 08:00:00,DCNN,4913,1,1,HCM,676,1011,638,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 07:51:00,0
2017-08-20 09:00:00,DCNN,4913,1,1,HCM,676,1011,1522,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 08:54:00,0
2017-08-20 10:00:00,DCNN,4913,1,1,HCM,676,1011,2109,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 09:52:00,0
2017-08-20 11:00:00,DCNN,4913,1,1,HCM,676,1011,1927,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 10:51:00,0
2017-08-20 12:00:00,DCNN,4913,1,1,HCM,676,1011,927,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 11:52:00,0
2017-08-20 13:00:00,DCNN,4913,1,1,HCM,676,1011,865,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 12:51:00,0
2017-08-20 14:00:00,DCNN,4913,1,1,HCM,676,1011,635,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 13:51:00,0
2017-08-20 15:00:00,DCNN,4913,1,1,HCM,676,1011,668,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 14:51:00,0
2017-08-20 16:00:00,DCNN,4913,1,1,HCM,676,1011,277,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 15:51:00,0
2017-08-20 17:00:00,DCNN,4913,1,1,HCM,676,1011,239,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 16:52:00,0
2017-08-20 18:00:00,DCNN,4913,1,1,HCM,676,1011,178,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 17:53:00,0
2017-08-20 19:00:00,DCNN,4913,1,1,HCM,676,1011,49,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 18:52:00,0
2017-08-20 20:00:00,DCNN,4913,1,1,HCM,676,1011,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 19:52:00,0
2017-08-20 21:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 20:54:00,0
2017-08-20 22:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 21:53:00,0
2017-08-20 23:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 22:52:00,0
2017-08-21 00:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-20 23:51:00,0
2017-08-21 01:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 00:51:00,0
2017-08-21 02:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 01:52:00,0
2017-08-21 03:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 02:52:00,0
2017-08-21 04:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 03:51:00,0
2017-08-21 05:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 04:51:00,0
2017-08-21 06:00:00,DCNN,4913,1,1,HCM,676,1011,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 05:53:00,0
2017-08-21 07:00:00,DCNN,4913,1,1,HCM,676,1011,120,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 06:55:00,0
2017-08-21 08:00:00,DCNN,4913,1,1,HCM,676,1011,243,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 07:51:00,0
2017-08-21 09:00:00,DCNN,4913,1,1,HCM,676,1011,606,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 08:54:00,0
2017-08-21 10:00:00,DCNN,4913,1,1,HCM,676,1011,476,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 09:55:00,0
2017-08-21 11:00:00,DCNN,4913,1,1,HCM,676,1011,1072,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 10:52:00,0
2017-08-21 12:00:00,DCNN,4913,1,1,HCM,676,1011,1263,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 11:51:00,0
2017-08-21 13:00:00,DCNN,4913,1,1,HCM,676,1011,1496,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 12:54:00,0
2017-08-21 14:00:00,DCNN,4913,1,1,HCM,676,1011,1770,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 13:51:00,0
2017-08-21 15:00:00,DCNN,4913,1,1,HCM,676,1011,2209,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 14:51:00,0
2017-08-21 16:00:00,DCNN,4913,1,1,HCM,676,1011,1946,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 15:56:00,0
2017-08-21 17:00:00,DCNN,4913,1,1,HCM,676,1011,1229,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 16:52:00,0
2017-08-21 18:00:00,DCNN,4913,1,1,HCM,676,1011,768,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 17:56:00,0
2017-08-21 19:00:00,DCNN,4913,1,1,HCM,676,1011,286,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 18:53:00,0
2017-08-21 20:00:00,DCNN,4913,1,1,HCM,676,1011,15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 19:56:00,0
2017-08-21 21:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 20:54:00,0
2017-08-21 22:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 21:53:00,0
2017-08-21 23:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 22:53:00,0
2017-08-22 00:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-21 23:51:00,0
2017-08-22 01:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 00:52:00,0
2017-08-22 02:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 01:57:00,0
2017-08-22 03:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 02:52:00,0
2017-08-22 04:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 03:52:00,0
2017-08-22 05:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 04:54:00,0
2017-08-22 06:00:00,DCNN,4913,1,1,HCM,676,1011,39,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 05:52:00,0
2017-08-22 07:00:00,DCNN,4913,1,1,HCM,676,1011,297,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 06:54:00,0
2017-08-22 08:00:00,DCNN,4913,1,1,HCM,676,1011,1039,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 07:52:00,0
2017-08-22 09:00:00,DCNN,4913,1,1,HCM,676,1011,1358,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 08:55:00,0
2017-08-22 10:00:00,DCNN,4913,1,1,HCM,676,1011,935,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 09:52:00,0
2017-08-22 11:00:00,DCNN,4913,1,1,HCM,676,1011,852,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 10:51:00,0
2017-08-22 12:00:00,DCNN,4913,1,1,HCM,676,1011,653,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 11:59:00,0
2017-08-22 13:00:00,DCNN,4913,1,1,HCM,676,1011,781,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 12:54:00,0
2017-08-22 14:00:00,DCNN,4913,1,1,HCM,676,1011,1071,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 13:51:00,0
2017-08-22 15:00:00,DCNN,4913,1,1,HCM,676,1011,1115,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 14:51:00,0
2017-08-22 16:00:00,DCNN,4913,1,1,HCM,676,1011,603,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 15:52:00,0
2017-08-22 17:00:00,DCNN,4913,1,1,HCM,676,1011,579,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 16:54:00,0
2017-08-22 18:00:00,DCNN,4913,1,1,HCM,676,1011,583,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 17:54:00,0
2017-08-22 19:00:00,DCNN,4913,1,1,HCM,676,1011,178,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 18:56:00,0
2017-08-22 20:00:00,DCNN,4913,1,1,HCM,676,1011,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 19:52:00,0
2017-08-22 21:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 20:54:00,0
2017-08-22 22:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 21:52:00,0
2017-08-22 23:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 22:57:00,0
2017-08-23 00:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-22 23:52:00,0
2017-08-23 01:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 00:51:00,0
2017-08-23 02:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 01:54:00,0
2017-08-23 03:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 02:52:00,0
2017-08-23 04:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 03:51:00,0
2017-08-23 05:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 04:54:00,0
2017-08-23 06:00:00,DCNN,4913,1,1,HCM,676,1011,15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 05:52:00,0
2017-08-23 07:00:00,DCNN,4913,1,1,HCM,676,1011,106,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 06:54:00,0
2017-08-23 08:00:00,DCNN,4913,1,1,HCM,676,1011,440,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 07:52:00,0
2017-08-23 09:00:00,DCNN,4913,1,1,HCM,676,1011,868,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 08:55:00,0
2017-08-23 10:00:00,DCNN,4913,1,1,HCM,676,1011,913,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 09:51:00,0
2017-08-23 11:00:00,DCNN,4913,1,1,HCM,676,1011,1452,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 10:51:00,0
2017-08-23 12:00:00,DCNN,4913,1,1,HCM,676,1011,1168,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 11:51:00,0
2017-08-23 13:00:00,DCNN,4913,1,1,HCM,676,1011,1466,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 12:51:00,0
2017-08-23 14:00:00,DCNN,4913,1,1,HCM,676,1011,2222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 13:55:00,0
2017-08-23 15:00:00,DCNN,4913,1,1,HCM,676,1011,1519,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 14:53:00,0
2017-08-23 16:00:00,DCNN,4913,1,1,HCM,676,1011,1221,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 15:51:00,0
2017-08-23 17:00:00,DCNN,4913,1,1,HCM,676,1011,1255,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 16:51:00,0
2017-08-23 18:00:00,DCNN,4913,1,1,HCM,676,1011,612,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 17:57:00,0
2017-08-23 19:00:00,DCNN,4913,1,1,HCM,676,1011,155,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 18:51:00,0
2017-08-23 20:00:00,DCNN,4913,1,1,HCM,676,1011,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 19:51:00,0
2017-08-23 21:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 20:54:00,0
2017-08-23 22:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 21:51:00,0
2017-08-23 23:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 22:51:00,0
2017-08-24 00:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-23 23:52:00,0
2017-08-24 01:00:00,DCNN,4913,1,1,HCM,676,1011,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-24 00:52:00,0
